task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,n1,n2,id
bipartite,"[(NTO, MCU), (TUO, MCK), (TUO, ELK), (TUO, MCU)]","{NTO: [MCU],
TUO: [MCK, ELK, MCU],
MCK: [TUO],
ELK: [TUO],
MCU: [NTO, TUO]}","Node NTO is connected to node MCU.
Node TUO is connected to nodes MCK, ELK, MCU.
Node MCK is connected to node TUO.
Node ELK is connected to node TUO.
Node MCU is connected to nodes NTO, TUO.","[NTO, TUO, MCK, ELK, MCU]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: NTO TUO.
Nodes set 2 contains: MCK ELK MCU.","[(NTO, MCU), (TUO, MCK)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node NTO. Updated matching: {MCU: NTO}.
Search from node TUO. Updated matching: {MCU: NTO, MCK: TUO}.
So the maximum matching is ",2,3,27
bipartite,"[(MPR, MZQ), (MPR, MAZ), (OSU, AQW), (OSU, NJL), (OSU, MAZ)]","{MPR: [MZQ, MAZ],
OSU: [AQW, NJL, MAZ],
MZQ: [MPR],
AQW: [OSU],
NJL: [OSU],
MAZ: [MPR, OSU]}","Node MPR is connected to nodes MZQ, MAZ.
Node OSU is connected to nodes AQW, NJL, MAZ.
Node MZQ is connected to node MPR.
Node AQW is connected to node OSU.
Node NJL is connected to node OSU.
Node MAZ is connected to nodes MPR, OSU.","[MPR, OSU, MZQ, AQW, NJL, MAZ]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: MPR OSU.
Nodes set 2 contains: MZQ AQW NJL MAZ.","[(MPR, MZQ), (OSU, AQW)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node MPR. Updated matching: {MZQ: MPR}.
Search from node OSU. Updated matching: {MZQ: MPR, AQW: OSU}.
So the maximum matching is ",2,4,28
bipartite,"[(OQZ, BJL), (OQZ, SLG), (OQZ, DSM), (LBQ, DSM)]","{OQZ: [BJL, SLG, DSM],
LBQ: [DSM],
BJL: [OQZ],
SLG: [OQZ],
DSM: [OQZ, LBQ]}","Node OQZ is connected to nodes BJL, SLG, DSM.
Node LBQ is connected to node DSM.
Node BJL is connected to node OQZ.
Node SLG is connected to node OQZ.
Node DSM is connected to nodes OQZ, LBQ.","[OQZ, LBQ, BJL, SLG, DSM]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: OQZ LBQ.
Nodes set 2 contains: BJL SLG DSM.","[(OQZ, BJL), (LBQ, DSM)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node OQZ. Updated matching: {BJL: OQZ}.
Search from node LBQ. Updated matching: {BJL: OQZ, DSM: LBQ}.
So the maximum matching is ",2,3,29
bipartite,"[(ZAM, INQ), (ZAM, PXK), (IEQ, OTF), (IEQ, LNG), (IEQ, INQ), (IEQ, PXK)]","{ZAM: [INQ, PXK],
IEQ: [OTF, LNG, INQ, PXK],
OTF: [IEQ],
LNG: [IEQ],
INQ: [ZAM, IEQ],
PXK: [ZAM, IEQ]}","Node ZAM is connected to nodes INQ, PXK.
Node IEQ is connected to nodes OTF, LNG, INQ, PXK.
Node OTF is connected to node IEQ.
Node LNG is connected to node IEQ.
Node INQ is connected to nodes ZAM, IEQ.
Node PXK is connected to nodes ZAM, IEQ.","[ZAM, IEQ, OTF, LNG, INQ, PXK]",6,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ZAM IEQ.
Nodes set 2 contains: OTF LNG INQ PXK.","[(ZAM, INQ), (IEQ, OTF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ZAM. Updated matching: {INQ: ZAM}.
Search from node IEQ. Updated matching: {INQ: ZAM, OTF: IEQ}.
So the maximum matching is ",2,4,30
bipartite,"[(CRI, CGY), (BEJ, VWH), (BEJ, CGY), (BEJ, LEV)]","{CRI: [CGY],
BEJ: [VWH, CGY, LEV],
VWH: [BEJ],
CGY: [CRI, BEJ],
LEV: [BEJ]}","Node CRI is connected to node CGY.
Node BEJ is connected to nodes VWH, CGY, LEV.
Node VWH is connected to node BEJ.
Node CGY is connected to nodes CRI, BEJ.
Node LEV is connected to node BEJ.","[CRI, BEJ, VWH, CGY, LEV]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: CRI BEJ.
Nodes set 2 contains: VWH CGY LEV.","[(CRI, CGY), (BEJ, VWH)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node CRI. Updated matching: {CGY: CRI}.
Search from node BEJ. Updated matching: {CGY: CRI, VWH: BEJ}.
So the maximum matching is ",2,3,31
bipartite,"[(ULS, CMQ), (ULS, TGP), (KPB, BCP), (KPB, TGP), (KPB, XGS)]","{ULS: [CMQ, TGP],
KPB: [BCP, TGP, XGS],
CMQ: [ULS],
BCP: [KPB],
TGP: [ULS, KPB],
XGS: [KPB]}","Node ULS is connected to nodes CMQ, TGP.
Node KPB is connected to nodes BCP, TGP, XGS.
Node CMQ is connected to node ULS.
Node BCP is connected to node KPB.
Node TGP is connected to nodes ULS, KPB.
Node XGS is connected to node KPB.","[ULS, KPB, CMQ, BCP, TGP, XGS]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ULS KPB.
Nodes set 2 contains: CMQ BCP TGP XGS.","[(ULS, CMQ), (KPB, BCP)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ULS. Updated matching: {CMQ: ULS}.
Search from node KPB. Updated matching: {CMQ: ULS, BCP: KPB}.
So the maximum matching is ",2,4,32
bipartite,"[(EWX, NGI), (EWX, GKY), (EWX, MJL), (BMW, NGI), (BMW, MJL), (BMW, IOT), (EDF, NGI), (EDF, GKY)]","{EWX: [NGI, GKY, MJL],
BMW: [NGI, MJL, IOT],
EDF: [NGI, GKY],
NGI: [EWX, BMW, EDF],
GKY: [EWX, EDF],
MJL: [EWX, BMW],
IOT: [BMW]}","Node EWX is connected to nodes NGI, GKY, MJL.
Node BMW is connected to nodes NGI, MJL, IOT.
Node EDF is connected to nodes NGI, GKY.
Node NGI is connected to nodes EWX, BMW, EDF.
Node GKY is connected to nodes EWX, EDF.
Node MJL is connected to nodes EWX, BMW.
Node IOT is connected to node BMW.","[EWX, BMW, EDF, NGI, GKY, MJL, IOT]",7,8,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: EWX BMW EDF.
Nodes set 2 contains: NGI GKY MJL IOT.","[(EWX, GKY), (BMW, MJL), (EDF, NGI)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node EWX. Updated matching: {NGI: EWX}.
Search from node BMW. Updated matching: {NGI: BMW, GKY: EWX}.
Search from node EDF. Updated matching: {NGI: EDF, GKY: EWX, MJL: BMW}.
So the maximum matching is ",3,4,33
bipartite,"[(WZS, RTH), (WZS, XGA), (WZS, JEK), (WZS, TNT)]","{WZS: [RTH, XGA, JEK, TNT],
RTH: [WZS],
XGA: [WZS],
JEK: [WZS],
TNT: [WZS]}","Node WZS is connected to nodes RTH, XGA, JEK, TNT.
Node RTH is connected to node WZS.
Node XGA is connected to node WZS.
Node JEK is connected to node WZS.
Node TNT is connected to node WZS.","[WZS, RTH, XGA, JEK, TNT]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: WZS.
Nodes set 2 contains: RTH XGA JEK TNT.","[(WZS, RTH)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node WZS. Updated matching: {RTH: WZS}.
So the maximum matching is ",1,4,34
bipartite,"[(AXA, PXP), (AGG, PXP), (AGG, PDL), (AGG, TAA)]","{AXA: [PXP],
AGG: [PXP, PDL, TAA],
PXP: [AXA, AGG],
PDL: [AGG],
TAA: [AGG]}","Node AXA is connected to node PXP.
Node AGG is connected to nodes PXP, PDL, TAA.
Node PXP is connected to nodes AXA, AGG.
Node PDL is connected to node AGG.
Node TAA is connected to node AGG.","[AXA, AGG, PXP, PDL, TAA]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: AXA AGG.
Nodes set 2 contains: PXP PDL TAA.","[(AXA, PXP), (AGG, PDL)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node AXA. Updated matching: {PXP: AXA}.
Search from node AGG. Updated matching: {PXP: AXA, PDL: AGG}.
So the maximum matching is ",2,3,35
bipartite,"[(FRX, FUA), (FRX, ZLC), (FRX, OGQ), (CEN, KWB), (CEN, ZLC), (CEN, OGQ), (CEN, NNG)]","{FRX: [FUA, ZLC, OGQ],
CEN: [KWB, ZLC, OGQ, NNG],
KWB: [CEN],
FUA: [FRX],
ZLC: [FRX, CEN],
OGQ: [FRX, CEN],
NNG: [CEN]}","Node FRX is connected to nodes FUA, ZLC, OGQ.
Node CEN is connected to nodes KWB, ZLC, OGQ, NNG.
Node KWB is connected to node CEN.
Node FUA is connected to node FRX.
Node ZLC is connected to nodes FRX, CEN.
Node OGQ is connected to nodes FRX, CEN.
Node NNG is connected to node CEN.","[FRX, CEN, KWB, FUA, ZLC, OGQ, NNG]",7,7,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: FRX CEN.
Nodes set 2 contains: KWB FUA ZLC OGQ NNG.","[(FRX, FUA), (CEN, KWB)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node FRX. Updated matching: {FUA: FRX}.
Search from node CEN. Updated matching: {FUA: FRX, KWB: CEN}.
So the maximum matching is ",2,5,36
bipartite,"[(DGL, YOG), (DGL, KDA), (DGL, ZYM), (RUU, IJB), (RUU, YOG)]","{DGL: [YOG, KDA, ZYM],
RUU: [IJB, YOG],
IJB: [RUU],
YOG: [DGL, RUU],
KDA: [DGL],
ZYM: [DGL]}","Node DGL is connected to nodes YOG, KDA, ZYM.
Node RUU is connected to nodes IJB, YOG.
Node IJB is connected to node RUU.
Node YOG is connected to nodes DGL, RUU.
Node KDA is connected to node DGL.
Node ZYM is connected to node DGL.","[DGL, RUU, IJB, YOG, KDA, ZYM]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: DGL RUU.
Nodes set 2 contains: IJB YOG KDA ZYM.","[(DGL, YOG), (RUU, IJB)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node DGL. Updated matching: {YOG: DGL}.
Search from node RUU. Updated matching: {YOG: DGL, IJB: RUU}.
So the maximum matching is ",2,4,37
bipartite,"[(GXZ, XKV), (GXZ, MLN), (GXZ, YAM), (IFK, MLN), (IFK, YAM), (IFK, QFN), (QSH, MLN), (QSH, YAM), (QSH, QFN)]","{GXZ: [XKV, MLN, YAM],
IFK: [MLN, YAM, QFN],
QSH: [MLN, YAM, QFN],
XKV: [GXZ],
MLN: [GXZ, IFK, QSH],
YAM: [GXZ, IFK, QSH],
QFN: [IFK, QSH]}","Node GXZ is connected to nodes XKV, MLN, YAM.
Node IFK is connected to nodes MLN, YAM, QFN.
Node QSH is connected to nodes MLN, YAM, QFN.
Node XKV is connected to node GXZ.
Node MLN is connected to nodes GXZ, IFK, QSH.
Node YAM is connected to nodes GXZ, IFK, QSH.
Node QFN is connected to nodes IFK, QSH.","[GXZ, IFK, QSH, XKV, MLN, YAM, QFN]",7,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: GXZ IFK QSH.
Nodes set 2 contains: XKV MLN YAM QFN.","[(GXZ, XKV), (IFK, YAM), (QSH, MLN)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node GXZ. Updated matching: {XKV: GXZ}.
Search from node IFK. Updated matching: {XKV: GXZ, MLN: IFK}.
Search from node QSH. Updated matching: {XKV: GXZ, MLN: QSH, YAM: IFK}.
So the maximum matching is ",3,4,38
bipartite,"[(PRZ, TJI), (KPR, TJI), (KPR, JKZ), (RZN, WFG), (RZN, JKZ), (RZN, IPM)]","{PRZ: [TJI],
KPR: [TJI, JKZ],
RZN: [WFG, JKZ, IPM],
WFG: [RZN],
TJI: [PRZ, KPR],
JKZ: [KPR, RZN],
IPM: [RZN]}","Node PRZ is connected to node TJI.
Node KPR is connected to nodes TJI, JKZ.
Node RZN is connected to nodes WFG, JKZ, IPM.
Node WFG is connected to node RZN.
Node TJI is connected to nodes PRZ, KPR.
Node JKZ is connected to nodes KPR, RZN.
Node IPM is connected to node RZN.","[PRZ, KPR, RZN, WFG, TJI, JKZ, IPM]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: PRZ KPR RZN.
Nodes set 2 contains: WFG TJI JKZ IPM.","[(PRZ, TJI), (KPR, JKZ), (RZN, WFG)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node PRZ. Updated matching: {TJI: PRZ}.
Search from node KPR. Updated matching: {TJI: PRZ, JKZ: KPR}.
Search from node RZN. Updated matching: {TJI: PRZ, JKZ: KPR, WFG: RZN}.
So the maximum matching is ",3,4,39
bipartite,"[(WXA, WWK), (WWO, WWK), (WWO, ATH), (WWO, FOT)]","{WXA: [WWK],
WWO: [WWK, ATH, FOT],
WWK: [WXA, WWO],
ATH: [WWO],
FOT: [WWO]}","Node WXA is connected to node WWK.
Node WWO is connected to nodes WWK, ATH, FOT.
Node WWK is connected to nodes WXA, WWO.
Node ATH is connected to node WWO.
Node FOT is connected to node WWO.","[WXA, WWO, WWK, ATH, FOT]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: WXA WWO.
Nodes set 2 contains: WWK ATH FOT.","[(WXA, WWK), (WWO, ATH)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node WXA. Updated matching: {WWK: WXA}.
Search from node WWO. Updated matching: {WWK: WXA, ATH: WWO}.
So the maximum matching is ",2,3,40
bipartite,"[(OND, GMX), (OND, BLE), (BVM, GMX), (BVM, BLE), (VMJ, IJF), (VMJ, GMX), (VMJ, BLE), (VMJ, KZI)]","{OND: [GMX, BLE],
BVM: [GMX, BLE],
VMJ: [IJF, GMX, BLE, KZI],
IJF: [VMJ],
GMX: [OND, BVM, VMJ],
BLE: [OND, BVM, VMJ],
KZI: [VMJ]}","Node OND is connected to nodes GMX, BLE.
Node BVM is connected to nodes GMX, BLE.
Node VMJ is connected to nodes IJF, GMX, BLE, KZI.
Node IJF is connected to node VMJ.
Node GMX is connected to nodes OND, BVM, VMJ.
Node BLE is connected to nodes OND, BVM, VMJ.
Node KZI is connected to node VMJ.","[OND, BVM, VMJ, IJF, GMX, BLE, KZI]",7,8,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: OND BVM VMJ.
Nodes set 2 contains: IJF GMX BLE KZI.","[(OND, BLE), (BVM, GMX), (VMJ, IJF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node OND. Updated matching: {GMX: OND}.
Search from node BVM. Updated matching: {GMX: BVM, BLE: OND}.
Search from node VMJ. Updated matching: {GMX: BVM, BLE: OND, IJF: VMJ}.
So the maximum matching is ",3,4,41
bipartite,"[(BWX, SIE), (BWX, MIO), (RFN, XXJ), (RFN, MIO)]","{BWX: [SIE, MIO],
RFN: [XXJ, MIO],
SIE: [BWX],
XXJ: [RFN],
MIO: [BWX, RFN]}","Node BWX is connected to nodes SIE, MIO.
Node RFN is connected to nodes XXJ, MIO.
Node SIE is connected to node BWX.
Node XXJ is connected to node RFN.
Node MIO is connected to nodes BWX, RFN.","[BWX, RFN, SIE, XXJ, MIO]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: BWX RFN.
Nodes set 2 contains: SIE XXJ MIO.","[(BWX, SIE), (RFN, XXJ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node BWX. Updated matching: {SIE: BWX}.
Search from node RFN. Updated matching: {SIE: BWX, XXJ: RFN}.
So the maximum matching is ",2,3,42
bipartite,"[(RXU, OAZ), (RXU, PUJ), (RXU, RDJ), (HQA, AEJ), (HQA, OAZ), (BCI, PUJ)]","{RXU: [OAZ, PUJ, RDJ],
HQA: [AEJ, OAZ],
BCI: [PUJ],
AEJ: [HQA],
OAZ: [RXU, HQA],
PUJ: [RXU, BCI],
RDJ: [RXU]}","Node RXU is connected to nodes OAZ, PUJ, RDJ.
Node HQA is connected to nodes AEJ, OAZ.
Node BCI is connected to node PUJ.
Node AEJ is connected to node HQA.
Node OAZ is connected to nodes RXU, HQA.
Node PUJ is connected to nodes RXU, BCI.
Node RDJ is connected to node RXU.","[RXU, HQA, BCI, AEJ, OAZ, PUJ, RDJ]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: RXU HQA BCI.
Nodes set 2 contains: AEJ OAZ PUJ RDJ.","[(RXU, OAZ), (HQA, AEJ), (BCI, PUJ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node RXU. Updated matching: {OAZ: RXU}.
Search from node HQA. Updated matching: {OAZ: RXU, AEJ: HQA}.
Search from node BCI. Updated matching: {OAZ: RXU, AEJ: HQA, PUJ: BCI}.
So the maximum matching is ",3,4,43
bipartite,"[(CYZ, TRE), (CYZ, PGS), (CYZ, SKU), (ZHZ, TRE), (NJO, YQX), (NJO, PGS)]","{CYZ: [TRE, PGS, SKU],
ZHZ: [TRE],
NJO: [YQX, PGS],
YQX: [NJO],
TRE: [CYZ, ZHZ],
PGS: [CYZ, NJO],
SKU: [CYZ]}","Node CYZ is connected to nodes TRE, PGS, SKU.
Node ZHZ is connected to node TRE.
Node NJO is connected to nodes YQX, PGS.
Node YQX is connected to node NJO.
Node TRE is connected to nodes CYZ, ZHZ.
Node PGS is connected to nodes CYZ, NJO.
Node SKU is connected to node CYZ.","[CYZ, ZHZ, NJO, YQX, TRE, PGS, SKU]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: CYZ ZHZ NJO.
Nodes set 2 contains: YQX TRE PGS SKU.","[(CYZ, PGS), (ZHZ, TRE), (NJO, YQX)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node CYZ. Updated matching: {TRE: CYZ}.
Search from node ZHZ. Updated matching: {TRE: ZHZ, PGS: CYZ}.
Search from node NJO. Updated matching: {TRE: ZHZ, PGS: CYZ, YQX: NJO}.
So the maximum matching is ",3,4,44
bipartite,"[(FAA, SFX), (QKQ, NZM), (QKQ, IKM), (QKQ, ZFV), (QKQ, SFX)]","{FAA: [SFX],
QKQ: [NZM, IKM, ZFV, SFX],
NZM: [QKQ],
IKM: [QKQ],
ZFV: [QKQ],
SFX: [FAA, QKQ]}","Node FAA is connected to node SFX.
Node QKQ is connected to nodes NZM, IKM, ZFV, SFX.
Node NZM is connected to node QKQ.
Node IKM is connected to node QKQ.
Node ZFV is connected to node QKQ.
Node SFX is connected to nodes FAA, QKQ.","[FAA, QKQ, NZM, IKM, ZFV, SFX]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: FAA QKQ.
Nodes set 2 contains: NZM IKM ZFV SFX.","[(FAA, SFX), (QKQ, NZM)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node FAA. Updated matching: {SFX: FAA}.
Search from node QKQ. Updated matching: {SFX: FAA, NZM: QKQ}.
So the maximum matching is ",2,4,45
bipartite,"[(URP, ZSB), (URP, QXK), (IOC, EIK), (IOC, ZSB)]","{URP: [ZSB, QXK],
IOC: [EIK, ZSB],
EIK: [IOC],
ZSB: [URP, IOC],
QXK: [URP]}","Node URP is connected to nodes ZSB, QXK.
Node IOC is connected to nodes EIK, ZSB.
Node EIK is connected to node IOC.
Node ZSB is connected to nodes URP, IOC.
Node QXK is connected to node URP.","[URP, IOC, EIK, ZSB, QXK]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: URP IOC.
Nodes set 2 contains: EIK ZSB QXK.","[(URP, ZSB), (IOC, EIK)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node URP. Updated matching: {ZSB: URP}.
Search from node IOC. Updated matching: {ZSB: URP, EIK: IOC}.
So the maximum matching is ",2,3,46
bipartite,"[(FFC, ERL), (FFC, IYX), (FFC, USI), (ZUP, ERL), (ZUP, SKT)]","{FFC: [ERL, IYX, USI],
ZUP: [ERL, SKT],
ERL: [FFC, ZUP],
SKT: [ZUP],
IYX: [FFC],
USI: [FFC]}","Node FFC is connected to nodes ERL, IYX, USI.
Node ZUP is connected to nodes ERL, SKT.
Node ERL is connected to nodes FFC, ZUP.
Node SKT is connected to node ZUP.
Node IYX is connected to node FFC.
Node USI is connected to node FFC.","[FFC, ZUP, ERL, SKT, IYX, USI]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: FFC ZUP.
Nodes set 2 contains: ERL SKT IYX USI.","[(FFC, IYX), (ZUP, ERL)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node FFC. Updated matching: {ERL: FFC}.
Search from node ZUP. Updated matching: {ERL: ZUP, IYX: FFC}.
So the maximum matching is ",2,4,47
bipartite,"[(YFL, IPN), (YFL, AAO), (YFL, UWS), (YFL, PEN), (DFV, IPN), (DFV, AAO), (DFV, UWS), (DFV, PEN)]","{YFL: [IPN, AAO, UWS, PEN],
DFV: [IPN, AAO, UWS, PEN],
IPN: [YFL, DFV],
AAO: [YFL, DFV],
UWS: [YFL, DFV],
PEN: [YFL, DFV]}","Node YFL is connected to nodes IPN, AAO, UWS, PEN.
Node DFV is connected to nodes IPN, AAO, UWS, PEN.
Node IPN is connected to nodes YFL, DFV.
Node AAO is connected to nodes YFL, DFV.
Node UWS is connected to nodes YFL, DFV.
Node PEN is connected to nodes YFL, DFV.","[YFL, DFV, IPN, AAO, UWS, PEN]",6,8,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: YFL DFV.
Nodes set 2 contains: IPN AAO UWS PEN.","[(YFL, AAO), (DFV, IPN)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node YFL. Updated matching: {IPN: YFL}.
Search from node DFV. Updated matching: {IPN: DFV, AAO: YFL}.
So the maximum matching is ",2,4,48
